q_id,doc_id,policy,retriever,budget,retrieved_chunks_count,retrieved_tokens,evidence_recall,evidence_coverage,mrr,ndcg,gpc,cma,cdf,mean_isd,mean_ibi
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-512,Dense,512,1,525,0.4537037037037037,0.0,0.0,0.0,0.42914132600734733,0.8559528291225433,0.712604557834872,0.3245937110856175,0.08166548609733582
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-512,Dense,1024,1,525,0.4537037037037037,0.0,0.0,0.0,0.42914132600734733,0.8559528291225433,0.712604557834872,0.3245937110856175,0.08166548609733582
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-512,BM25,256,1,517,0.46296296296296297,0.0,0.0,0.0,0.42914132600734733,0.8559528291225433,0.712604557834872,0.3245937110856175,0.08166548609733582
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-512,BM25,512,1,517,0.46296296296296297,0.0,0.0,0.0,0.42914132600734733,0.8559528291225433,0.712604557834872,0.3245937110856175,0.08166548609733582
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Fixed-512,BM25,1024,1,517,0.46296296296296297,0.0,0.0,0.0,0.42914132600734733,0.8559528291225433,0.712604557834872,0.3245937110856175,0.08166548609733582
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Recursive-256,Dense,256,1,250,0.35185185185185186,0.0,0.0,0.0,0.4646737011183679,0.7911580869784722,0.6154652017274981,0.36698244941922337,0.13976887785471404
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Recursive-256,Dense,512,2,487,0.8240740740740741,1.0,0.5,0.6309297535714575,0.4646737011183679,0.7911580869784722,0.6154652017274981,0.36698244941922337,0.13976887785471404
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Recursive-256,Dense,1024,4,851,0.8981481481481481,1.0,0.5,0.6309297535714575,0.4646737011183679,0.7911580869784722,0.6154652017274981,0.36698244941922337,0.13976887785471404
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Recursive-256,BM25,256,1,187,0.5648148148148148,1.0,1.0,1.0,0.4646737011183679,0.7911580869784722,0.6154652017274981,0.36698244941922337,0.13976887785471404
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Recursive-256,BM25,512,2,416,0.6111111111111112,1.0,1.0,1.0,0.4646737011183679,0.7911580869784722,0.6154652017274981,0.36698244941922337,0.13976887785471404
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Recursive-256,BM25,1024,5,825,0.7222222222222222,1.0,1.0,1.0,0.4646737011183679,0.7911580869784722,0.6154652017274981,0.36698244941922337,0.13976887785471404
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Semantic-75,Dense,256,3,79,0.26851851851851855,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Semantic-75,Dense,512,4,322,0.4444444444444444,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Semantic-75,Dense,1024,10,958,0.5925925925925926,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Semantic-75,BM25,256,1,227,0.3055555555555556,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Semantic-75,BM25,512,1,227,0.3055555555555556,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,Semantic-75,BM25,1024,1,227,0.3055555555555556,0.0,0.0,0.0,0.6144230442999156,0.7266986167177241,0.566715970275997,0.7072937096545889,0.30407469259931685
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,GoldSection,Dense,256,1,417,0.4166666666666667,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,GoldSection,Dense,512,1,417,0.4166666666666667,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
c0e341c4d2253eb42c8840381b082aae274eddad,1704.06194,GoldSection,Dense,1024,3,887,0.5370370370370371,0.0,0.0,0.0,0.45726710645473134,0.8106503089269003,0.6527228898296575,0.36097206302608054,0.12426647146542867
